"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1261395491604103170";"/sahil_yadav96/status/1261395491604103170";"2020-05-15 20:38:15";1589575095;"There is always that one sadistic prof every semester. I have two this sem.
How many do you have?";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There is always that one sadistic prof every semester. I have two this sem.
How many do you have?</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1260918914025955328";"/sahil_yadav96/status/1260918914025955328";"2020-05-14 13:04:30";1589461470;"Went walking with mom, she keeps asking me to get out of the way. I am countless laps behind. ;-;";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Went walking with mom, she keeps asking me to get out of the way. I am countless laps behind. ;-;</p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1260311461949313025";"/sahil_yadav96/status/1260311461949313025";"2020-05-12 20:50:42";1589316642;"Am i finally gonna see those 15L in my bank?";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Am i finally gonna see those 15L in my bank?</p>";"[]";"[]";False;"[]";"";5;0;1;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1259570856319049728";"/sahil_yadav96/status/1259570856319049728";"2020-05-10 19:47:48";1589140068;"My Lockdown life-
Friends - constantly sending pics of cocktail they are having on the whatsapp grp
Me - takes a sip of my lassi";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My Lockdown life-
Friends - constantly sending pics of cocktail they are having on the whatsapp grp
Me - takes a sip of my lassi</p>";"[]";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"udhvarg";"Udh";"797084582768152577";"1259401872214904832";"/udhvarg/status/1259401872214904832";"2020-05-10 08:36:19";1589099779;"I dreamt that I got a hug. This shits getting tough guys ";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I dreamt that I got a hug. This shits getting tough guys <img alt=""😬"" aria-label=""Emoji: Grimacing face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62c.png"" title=""Grimacing face""/></p>";"[]";"[]";False;"[]";"";16;3;1;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1259525997491347460";"/sahil_yadav96/status/1259525997491347460";"2020-05-10 16:49:33";1589129373;"My mental state can be best described by the fact that i am thinking of the irony in movies where the character goes for an audition and sucks at acting.
Don't judge me";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My mental state can be best described by the fact that i am thinking of the irony in movies where the character goes for an audition and sucks at acting.
Don't judge me</p>";"[]";"[]";False;"[]";"";4;0;1;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1258780013865734150";"/sahil_yadav96/status/1258780013865734150";"2020-05-08 15:25:16";1588951516;"Why is police brutality not a thing in India? And body cams?";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why is police brutality not a thing in India? And body cams?</p>";"[]";"[]";False;"[]";"";1;0;1;True;False;"";"[]"
"fs0c131y";"Elliot Alderson";"3317233336";"1257983775214010369";"/fs0c131y/status/1257983775214010369";"2020-05-06 10:41:18";1588761678;"The source code of @SetuAarogya needs to be open source.

When you ask (force) people to install an app, they have the right to know what the app is really doing.

If you love your country @SetuAarogya, publish the source code";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The source code of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1246035397198528515"" dir=""ltr"" href=""/SetuAarogya""><s>@</s><b>SetuAarogya</b></a> needs to be open source.

When you ask (force) people to install an app, they have the right to know what the app is really doing.

If you love your country <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1246035397198528515"" dir=""ltr"" href=""/SetuAarogya""><s>@</s><b>SetuAarogya</b></a>, publish the source code</p>";"[]";"[]";False;"[]";"";12378;4233;351;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1257971869891940352";"/sahil_yadav96/status/1257971869891940352";"2020-05-06 09:54:00";1588758840;"Every mail from my profs about the current sem is a new heart attack.";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Every mail from my profs about the current sem is a new heart attack.</p>";"[]";"[]";False;"[]";"";8;1;0;False;False;"";"[]"
"deadconfetti";"suhavithinkssheisfunny";"1003932169461350401";"1257471907005296641";"/deadconfetti/status/1257471907005296641";"2020-05-05 00:47:19";1588639639;"Please.

Via : @ ourdirtyunderwear on igpic.twitter.com/O3b0tvuas2";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please.

Via : @ ourdirtyunderwear on ig<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/O3b0tvuas2"">pic.twitter.com/O3b0tvuas2</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EXNwCI0UEAAWJ7R.jpg']";"";13;4;0;False;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1257251833510105088";"/sahil_yadav96/status/1257251833510105088";"2020-05-04 10:12:50";1588587170;"How do people in movie and tv shows get drunk on wine and not remember the night. HOW?";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How do people in movie and tv shows get drunk on wine and not remember the night. HOW?</p>";"[]";"[]";False;"[]";"";2;0;2;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1256570644067577857";"/sahil_yadav96/status/1256570644067577857";"2020-05-02 13:06:02";1588424762;"How can my body hurt when I don't even move from my bed? Please koi massage de do.";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How can my body hurt when I don't even move from my bed? Please koi massage de do.</p>";"[]";"[]";False;"[]";"";4;0;0;False;False;"";"[]"
